title,release_year,main_character_name,main_character_gender,country
De Profundis,2016,Karolina Dryzner,Female,Poland
Space Oddity,2016,Eryk Lubos,Male,Poland
Hocus Mommy Pocus,2018,Jowita Budnik,Female,Poland
The Regretful Return of Pig Cassidy & The Astronaut,2017,Mariusz Jakus,Male,Poland
A Worried Man,2016,Zbigniew Konopka,Male,Poland
Cut - Out,2018,Anna Ilczuk,Female,Poland
Crucifixed,2016,Iwona Bielska,Female,Poland
Paralysis,2017,Dominika Dawidowicz,Female,Poland
Powrót,2017,Marta Honzatko,Female,Poland
Kosmos,2017,Marcin Kowalczyk,Male,Poland
Teatroteka: Trash Story. Twój dom twoim upiorem,2016,Aleksandra Justa,Female,Poland
Po apokalipsie,2016,Andrzej Hausner,Male,Poland
Zabi król,2017,Magdalena Czerwinska,Female,Poland
"So Far, So Good",2018,Franciszek Pieczka,Male,Poland
Knocknock,2018,Sebastian Cybulski,Male,Poland
The Beast,2018,Adam Misiak,Male,Poland
Perseids,2016,Bartosz Bielenia,Male,Poland
Bogdan i Róza,2017,Maria Ciunelis,Female,Poland
Kolory Listopada,2018,Zuzanna Korbal,Male,Poland
Aurelia Aurox,2016,Marcin Bytniewski,Male,Poland
Continue Straight Ahead,2018,Maria Pakulnis,Female,Poland
Jet Lag,2018,Mariusz Bonaszewski,Male,Poland
The End of Infinity,2016,Joanna Koroniewska,Female,Poland
For You,2018,Oliwia Nazimek,Male,Poland
To the Last Tree Standing,2017,Borys Szyc,Male,Poland
Adaptation,2016,Dariusz Siastacz,Male,Poland
Teatroteka: Zyd,2017,Andrzej Grabowski,Male,Poland
Don't Haunt My Dreams,2017,Maciej Adamczyk,Male,Poland
Restless Wanderers,2016,Katarzyna Kwiatkowska,Female,Poland
People Talk,2018,Sebastian Wesolowski,Male,Poland
The Return,2016,Magdalena Czerwinska,Female,Poland
Teatroteka: Dolce Vita,2016,Dawid Ogrodnik,Male,Poland
Sekrety sypialni,2017,Zofia Schwinke,Female,Poland
Dancing for You,2018,Kazimierz Ciesla,Male,Poland
Teatroteka: Sprawa Rity G.,2018,Monika Buchowiec,Female,Poland
Ginczanka: Fire Bird - Zar Ptak,2017,Kamilla Baar,Female,Poland
Hunting for Unicors,2018,Arkadiusz Detmer,Male,Poland
Klincz,2016,Zofia Domalik,Female,Poland
"33 minuty w Zielonej Górze, czyli w polowie drogi",2016,Roman Garbowski,Male,Poland
Teatroteka: Wizyta,2016,Dawid Ogrodnik,Male,Poland
Teatroteka: Tajny klient,2016,Tomasz Borkowski,Male,Poland
Historia Ireny Sendlerowej,2016,Sonia Bohosiewicz,Female,Poland
Niekoniecznie o Jedrzeju,2016,Aleksandra Konieczna,Female,Poland
Im Rücken der Geschichte - Die verlorenen Dörfer von Masuren,2018,Oliver El-Fayoumy,Male,Poland
The Filmmakers - a prequel,2017,Cezary Studniak,Male,Poland
"Teatroteka: Dzien dobry, wszyscy umrzemy",2016,Katarzyna Herman,Female,Poland
Glicynia,2016,Barbara Kurzaj,Female,Poland
Jest naprawde ekstra,2017,Sandra Drzymalska,Female,Poland
365 Days,2020,Anna-Maria Sieklucka,Female,Poland
365 Days: This Day,2022,Anna-Maria Sieklucka,Female,Poland
Furioza,2021,Mateusz Banasiuk,Male,Poland
The Getaway King,2021,Dawid Ogrodnik,Male,Poland
EO,2022,Sandra Drzymalska,Female,Poland
Nobody Sleeps in the Woods Tonight,2020,Julia Wieniawa-Narkiewicz,Female,Poland
The Taming of the Shrewd,2022,Magdalena Lamparska,Female,Poland
Corpus Christi,2019,Bartosz Bielenia,Male,Poland
Into the Wind,2022,Sonia Mietielica,Female,Poland
Squared Love,2021,Adrianna Chlebicka,Female,Poland
"Love, Sex & Pandemic",2022,Anna Mucha,Female,Poland
Heart Parade,2022,Anna Próchniak,Female,Poland
My Wonderful Life,2021,Agata Buzek,Female,Poland
Fucking Bornholm,2022,Agnieszka Grochowska,Female,Poland
All Our Fears,2021,Dawid Ogrodnik,Male,Poland
The End,2021,Aleksandra Poplawska,Female,Poland
The Dress,2020,Anna Dzieduszycka,Male,Poland
Small World,2021,Piotr Adamczyk,Male,Poland
Prime Time,2021,Bartosz Bielenia,Male,Poland
Marzec '68,2022,Vanessa Aleksander,Female,Poland
The Land,2021,Julia Adamczyk,Female,Poland
Milosc jest blisko,2022,Wojciech Solarz,Male,Poland
Powrót do tamtych dni,2021,Maciej Stuhr,Male,Poland
I Never Cry,2020,Zofia Stafiej,Male,Poland
Kill It and Leave This Town,2020,Krystyna Janda,Female,Poland
Silent Land,2021,Dobromir Dymecki,Male,Poland
Women of Mafia 2,2019,Angie Cepeda,Female,Poland
Petla,2020,Antoni Królikowski,Male,Poland
Erotica 2022,2020,Agata Buzek,Female,Poland
Other People,2021,Jacek Beler,Male,Poland
Bad Boy,2020,Antoni Królikowski,Male,Poland
Mój dlug,2022,Bartosz Sak,Male,Poland
Iluzja,2022,Agata Buzek,Female,Poland
Czarny mlyn,2020,Iwo Wicinski,Male,Poland
Taming of the Shrew,2022,Tomasz Kot,Male,Poland
The Iron Bridge,2019,Julia Kijowska,Female,Poland
David and the Elves,2021,Cyprian Grabowski,Male,Poland
Jak zostalem gangsterem. Historia prawdziwa,2019,Marcin Kowalczyk,Male,Poland
Dolce fine giornata,2019,Krystyna Janda,Female,Poland
(Nie)znajomi,2019,Maja Ostaszewska,Female,Poland
"Dark, Almost Night",2019,Magdalena Cielecka,Female,Poland
We'll Be Fine,2021,Dobromir Dymecki,Male,Poland
Code Name: Challenge,2020,Eryk Lubos,Male,Poland
Pitbull - Exodus,2021,Andrzej Grabowski,Male,Poland
Icarus. The Legend of Mietek Kosz,2019,Dawid Ogrodnik,Male,Poland
Banksters,2020,Antoni Królikowski,Male,Poland
Alpha Male,2022,Miroslaw Haniszewski,Male,Poland
Fools,2022,Dorota Kolak,Female,Poland
Kazdy wie lepiej,2022,Joanna Kulig,Female,Poland
Magnesium,2020,Dawid Ogrodnik,Male,Poland
Underdog,2019,Eryk Lubos,Male,Poland
Czarna owca,2021,Arkadiusz Jakubik,Male,Poland
Broad Peak,2022,Dawid Ogrodnik,Male,Poland
Supernova,2019,Marek Braun,Male,Poland
Zupa nic,2021,Kinga Preis,Female,Poland
Holiday,2021,Marcin Czarnik,Male,Poland
The Hero,2021,Krzysztof Dracz,Male,Poland
Pilsudski,2019,Borys Szyc,Male,Poland
For Love,2021,Jowita Budnik,Female,Poland
Fisheye,2020,Julia Kijowska,Female,Poland
Eastern,2019,Maja Pankiewicz,Female,Poland
Politics,2019,Iwona Bielska,Female,Poland
Apokawixa,2022,Tomasz Kot,Male,Poland
Proceder,2019,Piotr Witkowski,Male,Poland
To musi byc milosc,2021,Malgorzata Zajaczkowska,Female,Poland
Futro z misia,2019,Olaf Lubaszenko,Male,Poland
Wyszynski - zemsta czy przebaczenie,2021,Ksawery Szlenkier,Male,Poland
Red Yellow Pink,2020,David Paul,Male,Poland
Mayday,2020,Piotr Adamczyk,Male,Poland
All for My Mother,2019,Zofia Domalik,Female,Poland
Nerd,2019,Anna Bielecka,Male,Poland
Teatroteka: Beauty,2019,Sonia Mietielica,Female,Poland
Kazdy ma swoje lato,2020,Nicolas Przygoda,Male,Poland
Braty,2022,Sebastian Dela,Male,Poland
Marygoround,2020,Grazyna Misiorowska,Male,Poland
The Garden,2020,Sigrún Edda Björnsdóttir,Female,Poland
The Musicians,2021,Kazimierz Mazur,Male,Poland
Tarapaty 2,2020,Pola Król,Male,Poland
Lokatorka,2021,Irena Melcer,Female,Poland
Johnny,2022,Dawid Ogrodnik,Male,Poland
Second Half,2021,Marianna Zydek,Female,Poland
Solid Gold,2019,Janusz Gajos,Male,Poland
Miszmasz czyli Kogel Mogel 3,2019,Grazyna Blecka-Kolska,Female,Poland
Na bank sie uda,2019,Adam Ferency,Male,Poland
Lukasiewicz - nafciarz romantyk,2019,Mariusz Bonaszewski,Male,Poland
The Case of Johanna Langefeld,2019,Lidia Bogacz,Male,Poland
Pan Kleks. Wojna i milosc,2021,Piotr Fronczewski,Male,Poland
The Republic of Children,2021,Andrzej Grabowski,Male,Poland
Amateurs,2020,Wojciech Solarz,Male,Poland
I Am Lying Now,2019,Maja Ostaszewska,Female,Poland
Back Home,2019,Sandra Drzymalska,Female,Poland
Graindelavoix: St. Anthony's Fire,2020,Artur Barcis,Male,Poland
The Taste of Pho,2019,Thang Long Do,Male,Poland
Letters to Santa 4,2021,Piotr Adamczyk,Male,Poland
Dear Ones,2020,Olaf Lubaszenko,Male,Poland
Out of Office,2021,Aleksandra Pisula,Female,Poland
Chrzciny,2022,Agata Bykowska,Female,Poland
The Last Room on the Left,2021,Agnieszka Warchulska,Female,Poland
We Have One Heart,2020,Anastazja Bernad,Male,Poland
Ondine,2019,Bartosz Bielenia,Male,Poland
Rojst Prolog Serialu,2019,Piotr Fronczewski,Male,Poland
Shorts After Dark,2019,Pauline Billiald,Male,Poland
Summer 43,2020,Sonia Mietielica,Female,Poland
Algorytmika,2022,Paulina Chapko,Female,Poland
Pustostan,2019,Agnieszka Podsiadlik,Female,Poland
#Jestem M. Misfit,2019,Sylwia Lipka,Male,Poland
Head Shot,2021,Tamara Arciuch,Female,Poland
Recreational Activities,2019,Roman Gancarczyk,Male,Poland
Flashlights,2021,Robert Kwilman,Male,Poland
Marusarz. Tatrzanski orzel,2022,Mateusz Janicki,Male,Poland
Rock'n'Roll Eddie,2019,Kamila Bujalska,Female,Poland
Panacea,2019,Marta Król,Female,Poland
Na strajk!,2019,Witold Debicki,Male,Poland
My Son Locks Himself Up in a Bathroom,2021,Rozalia Mierzicka,Female,Poland
Transit,2019,Paulina Walendziak,Female,Poland
Faust,2020,Tomasz Górecki,Male,Poland
My Heart,2019,Rozalia Mierzicka,Female,Poland
A Sailor Lost,2019,Maja Bohosiewicz,Female,Poland
Aferzysci. Zle psy,2022,Andrzej Grabowski,Male,Poland
Submission,2020,Miroslaw Haniszewski,Male,Poland
Wenus z Willendorfu,2020,Justyna Wasilewska,Female,Poland
Teatroteka: Alicja w Krainie Koszmarów,2019,Anna Próchniak,Female,Poland
Ceremonia,2021,Monika Pikula,Female,Poland
The Last Goodbye,2021,Artur Dziurman,Male,Poland
Pokój,2021,Wojciech Solarz,Male,Poland
VadeMecum,2021,Janusz Guttner,Male,Poland
Przestrach,2021,Andrzej Andrzejewski,Male,Poland
Goose,2021,Maja Wolska,Female,Poland
The Nest,2021,Dawid Ptak,Male,Poland
Hern,2020,Justyna Bartoszewicz,Female,Poland
Fat Kathy,2019,Krzysztof Kiersznowski,Male,Poland
Rotten Ears,2019,Magdalena Celmer,Female,Poland
Terapia,2021,Dorota Gorjainow,Female,Poland
Deficiencies,2022,Andrzej Konopka,Male,Poland
Mrs D./Pani Profesorowa,2021,Maria Ciesielska,Female,Poland
Dzien jak co dzien,2019,Marta Malikowska,Female,Poland
Baba Yoga,2019,Adriana Kalska,Male,Poland
Skansen,2020,Eliza Rycembel,Female,Poland
A House with garden,2020,Renata Dancewicz,Female,Poland
*** (ryba),2019,Franciszek Pieczka,Male,Poland
Dariusz,2019,Jerzy Gruza,Male,Poland
Teatroteka: Niesamowici bracia Limbourg,2019,Adam Ferency,Male,Poland
Nie zmieniaj tematu,2019,Krzysztof Bartusik,Male,Poland
Tak jest dobrze,2019,Adam Woronowicz,Male,Poland
Wyraj,2020,Agata Buzek,Female,Poland
The Dreams of Lonely People,2020,Adam Szyszkowski,Male,Poland
Teatroteka: Zabawy w dom,2019,Sandra Drzymalska,Female,Poland
Rozlam,2020,Wojciech Solarz,Male,Poland
Kikimora,2020,Anna Paliga,Female,Poland
Zakladnicy,2021,Tomasz Sapryk,Male,Poland
Na pólnoc od piekla,2021,Janusz Chabior,Male,Poland
Jadzia,2021,Karolina Adamczyk,Female,Poland
Jestem tu,2021,Sebastian Cybulski,Male,Poland
D-Moll,2019,Magdalena Czerwinska,Female,Poland
Licho nie spi,2020,Piotr Cyrwus,Male,Poland
Park,2019,Aleksander Janiszewski,Male,Poland
Zadra,2020,Monika Buchowiec,Female,Poland
Teatroteka: Holzwege,2019,Anna Próchniak,Female,Poland
Teatroteka: Pustostan,2019,Anna Maria Buczek,Female,Poland
Ostatni Akord,2020,Aleksandra Konieczna,Female,Poland
Polskie zloto,2019,Miroslaw Haniszewski,Male,Poland
Teatroteka: Zona lysego,2019,Aleksandra Konieczna,Female,Poland
Never Good,2019,Anna Karczmarczyk,Female,Poland
Teatroteka Mlodego Czlowieka: A niech to ges kopnie,2019,Agnieszka Przepiórska,Female,Poland
Teatroteka: Dama z Lasiczka,2019,Anna Grycewicz,Female,Poland
The Passenger,2019,Robert Sonek,Male,Poland
Gorycz,2019,Aleksander Fabisiak,Male,Poland
Loss,2019,Jowita Budnik,Female,Poland
Komodo Dragons,2019,Dominika Biernat,Female,Poland
Teatroteka Mlodego Czlowieka: Inne kaczatko,2020,Bartosz Porczyk,Male,Poland
Me Voy,2019,Marianna Zydek,Female,Poland
Teatroteka: Matka Boska Niespodziewana,2019,Agnieszka Podsiadlik,Female,Poland
Cosmic Energy Transfer,2019,Adam Turczyk,Male,Poland
Milosc,2019,Bartosz Porczyk,Male,Poland
Teatroteka: Falowiec,2019,Janusz Chabior,Male,Poland
The Test,2020,Urszula Kiebzak,Female,Poland
Patryk,2020,Anna Kociarz,Female,Poland
Karolina Piechota: State of mind,2020,Karolina Piechota,Female,Poland
Bad Night Story,2019,Judyta Pajak,Male,Poland
Swan Lake: Kirov/Yelena Yevteyeva/John Markovsky,2003,Makhmud Esambayev,Male,Russia
Anna Karenina,1997,Sophie Marceau,Female,Russia
Dark Waters,1993,Louise Salter,Male,Russia
Burnt by the Sun,1994,Oleg Menshikov,Male,Russia
The Barber of Siberia,1998,Julia Ormond,Female,Russia
Mute Witness,1995,Marina Zudina,Female,Russia
The Thief,1997,Vladimir Mashkov,Male,Russia
East/West,1999,Oleg Menshikov,Male,Russia
The Green Elephant,1999,Sergey Pakhomov,Male,Russia
"Khrustalyov, My Car!",1998,Yuriy Tsurilo,Male,Russia
Chistilishche,1998,Aleksandr Baranov,Male,Russia
Prisoner of the Mountains,1996,Oleg Menshikov,Male,Russia
Mother and Son,1997,Aleksei Ananishnov,Male,Russia
The Rifleman of the Voroshilov Regiment,1999,Mikhail Ulyanov,Male,Russia
7 dney s russkoy krasavitsey,1991,Natalya Buzko,Male,Russia
Katya Ismailova,1994,Vladimir Mashkov,Male,Russia
Lady Into Lassie,1995,Elena Korikova,Female,Russia
Chtoby vyzhit,1992,Vladimir Menshov,Male,Russia
An Independent Life,1992,Pavel Nazarov,Male,Russia
Luna Park,1992,Oleg Borisov,Male,Russia
Daphnis and Chloe,1993,Olga Keyzerova,Male,Russia
Kazino,1992,Eduard Martsevich,Male,Russia
Window to Paris,1993,Agnès Soral,Female,Russia
Luna Papa,1999,Chulpan Khamatova,Female,Russia
Nastya,1994,Polina Kutepova,Female,Russia
Strasti po Anzhelike,1993,Anna Samokhina,Female,Russia
Sny,1993,Oleg Basilashvili,Male,Russia
Volshebnyy portret,1997,Sergey Shnyryov,Male,Russia
Bomba,1997,Viktor Bychkov,Male,Russia
Passions,1994,Svetlana Kolenda,Male,Russia
Gongofer,1992,Viktor Stepanov,Male,Russia
Progulka po eshafotu,1992,Dmitriy Pevtsov,Male,Russia
Osobennosti russkoy bani,1999,Viktor Bychkov,Male,Russia
Shaman,1996,Spartak Fedotov,Male,Russia
Time of Darkness,1991,Nikolay Kochegarov,Male,Russia
American Daughter,1995,Allison Whitbeck,Male,Russia
"Ryaba, My Chicken",1994,Inna Churikova,Female,Russia
"Encore, Once More Encore!",1992,Valentin Gaft,Male,Russia
Day of the Full Moon,1998,Anna Germ,Female,Russia
Secrets Shared with a Stranger,1995,Sandrine Bonnaire,Female,Russia
And the Wind Returneth,1992,Alla Balter,Female,Russia
Russian Symphony,1994,Viktor Mikhaylov,Male,Russia
Malenkaya printsessa,1997,Anastasiya Meskova,Female,Russia
Country of the Deaf,1998,Chulpan Khamatova,Female,Russia
Printsessa na bobakh,1998,Elena Safonova,Female,Russia
Mama ne goryuy,1998,Gosha Kutsenko,Male,Russia
Yad skorpiona,1992,Elena Massourenkova,Male,Russia
Mama,1999,Nonna Mordyukova,Female,Russia
Serye volki,1993,Rolan Bykov,Male,Russia
Zivot a neobycejna dobrodruzstvi vojaka Ivana Conkina,1994,Gennadiy Nazarov,Male,Russia
Monsters,1993,Boris Shcherbakov,Male,Russia
Koleso lyubvi,1994,Mikhail Porechenkov,Male,Russia
Vospitanie zhestokosti u zhenshchin i sobak,1993,Elena Yakovleva,Female,Russia
Sympathy Seeker,1997,Elena Shevchenko,Female,Russia
Malenkiy gigant bolshogo seksa,1993,Aleksandr Berda,Male,Russia
Odds and Evens,1993,Paulina Gálvez,Female,Russia
Alisa i bukinist,1992,Dmitriy Pevtsov,Male,Russia
Revizor,1996,Nikita Mikhalkov,Male,Russia
Heads and Tails,1995,Kirill Pirogov,Male,Russia
Kuryer na Vostok,1991,Blu Aruag,Male,Russia
The Little Cat,1996,Andrei Kuznetsov,Male,Russia
Happy Loser,1993,Elena Anisimova,Female,Russia
The Source of Snakes,1997,Ekaterina Guseva,Female,Russia
Pribytie poezda,1995,Anna Syomkina,Male,Russia
The Art of Dying,1996,Anzhela Belyanskaya,Female,Russia
Greshnye apostoly lyubvi,1995,Dufunya Vishnevsky,Male,Russia
Uvidet Parizh i umeret,1993,Tatyana Vasileva,Female,Russia
Moscow Parade,1992,Aleksandr Feklistov,Male,Russia
Mafiya bessmertna,1993,Dmitriy Pevtsov,Male,Russia
Reportazh,1995,Marina Mogilevskaya,Female,Russia
Living with an Idiot,1993,Anzhelika Nevolina,Female,Russia
American Bet,1997,Natalya Danilova,Female,Russia
Limita,1995,Vladimir Mashkov,Male,Russia
The Barracks,1999,Irina Senotova,Female,Russia
Shizofreniya,1997,Armen Dzhigarkhanyan,Male,Russia
Predskazaniye,1993,Oleg Basilashvili,Male,Russia
Snayper,1992,Armen Dzhigarkhanyan,Male,Russia
I Wanted to See Angels,1992,Liya Akhedzhakova,Female,Russia
Dyuba-Dyuba,1992,Oleg Menshikov,Male,Russia
"Privet, duralei!",1996,Boris Shcherbakov,Male,Russia
Barkhanov i ego telokhranitel,1996,Igor Bochkin,Male,Russia
Sumasshedshaya lyubov,1992,Aleksandr Abdulov,Male,Russia
Infinity,1992,Vladislav Pilnikov,Male,Russia
Nesut menya koni,1997,Vladimir Kachan,Male,Russia
Sem dney posle ubiystva,1991,Tatyana Lyutaeva,Female,Russia
"Golem, le jardin pétrifié",1994,Jerome Koenig,Male,Russia
Salome,1995,Lyubov Kazarnovskaya,Female,Russia
Ekstrasens,1992,Stanislav Terentyev,Male,Russia
Coherent Groom,1993,Aleksandr Lykov,Male,Russia
Vesyolenkaya poyezdka,1994,Natalya Goncharova,Female,Russia
Na tebya upovayu,1992,Irina Rozanova,Female,Russia
Zhenikh iz Mayami,1994,Vera Alentova,Female,Russia
Mu-Mu,1998,Irina Apeksimova,Female,Russia
Masters of Geona,1992,Vsevolod Abdulov,Male,Russia
Melkiy bes,1995,Sergey Taramaev,Male,Russia
Kadril,1999,Oleg Tabakov,Male,Russia
Ivan Turgenev,1999,Tatyana Drubich,Female,Russia
Leg,1991,Ivan Okhlobystin,Male,Russia
Tyuremnyy romans,1993,Aleksandr Abdulov,Male,Russia
Iz ada v ad,1996,Valeria Valeeva,Male,Russia
The Plane Flies to Russia,1994,Andrey Ankudinov,Male,Russia
Maksimilian,1999,Anna Buklovskaya,Female,Russia
Tonkaya shtuchka,1999,Aleksandra Zakharova,Male,Russia
Trotskiy,1994,Iya Savvina,Female,Russia
Cynics,1992,Sergey Batalov,Male,Russia
Chetvyortaya planeta,1995,Anatoliy Kotenyov,Male,Russia
Vremya 'X',1992,Vladimir Shevelkov,Male,Russia
Khagi-tragger,1994,Sergey Shakurov,Male,Russia
Vozvrashchenie 'Bronenostsa',1996,Mikhail Urzhumtsev,Male,Russia
V gostyakh u deda Yevlampiya. Supostat,1993,Oleg Nikolayevsky,Male,Russia
Mytar,1997,Oleg Fomin,Male,Russia
Deti ponedelnika,1998,Igor Sklyar,Male,Russia
Impotent,1996,Mikhail Derzhavin,Male,Russia
8 ½ $,1999,Ivan Okhlobystin,Male,Russia
Passazhirka,1996,Olga Zvereva,Female,Russia
Teremok,1995,Lyudmila Gnilova,Female,Russia
Starye pesni o glavnom 2,1997,Lyudmila Gurchenko,Female,Russia
Krutye menty,1998,Vasiliy Mishchenko,Male,Russia
The Wizard of the Emerald City,1994,Yekaterina Mikhaylovskaya,Male,Russia
Spirit,1999,Igor Chernevich,Male,Russia
Grekh. Istoriya strasti,1993,Aleksandr Abdulov,Male,Russia
Doroga v ray,1993,Ivan Volkov,Male,Russia
Lyubit po-russki,1995,Galina Polskikh,Female,Russia
Not Yet a Time for Sorrow,1995,Valeriy Priyomykhov,Male,Russia
The Iron Heel of Oligarchy,1998,Aleksandr Bashirov,Male,Russia
Kriminalnyy otdel,1997,Igor Shavlak,Male,Russia
Ekhay,1995,Sergey Artsibashev,Male,Russia
Tango nad propastyu,1997,Lev Durov,Male,Russia
La delegazione,1994,Inna Churikova,Female,Russia
The Whistler,1998,Nina Agapova,Female,Russia
God sobaki,1994,Inna Churikova,Female,Russia
Yukka,1998,Igor Bochkin,Male,Russia
Vostochnyy roman,1992,Larisa Belogurova,Female,Russia
Komediya strogogo rezhima,1992,Viktor Sukhorukov,Male,Russia
Lyubov zla,1999,Olga Sidorova,Female,Russia
Tri sestry,1994,Olga Belyayeva,Female,Russia
V gostyakh u deda Yevlampiya. Zhabyonok,1996,Oleg Nikolayevsky,Male,Russia
Serdtsa tryokh-2,1993,Alyona Khmelnitskaya,Female,Russia
Zalozhniki dyavola,1993,Pyotr Velyaminov,Male,Russia
Vremya vashey zhizni,1992,Oleg Fomin,Male,Russia
Strastnoy bulvar,1999,Sergey Koltakov,Male,Russia
Amba - First Movie,1994,Lyudmila Gnilova,Female,Russia
Vishnyovyy sad,1993,Tatyana Lavrova,Female,Russia
Concert for a Rat,1995,Yelena Savina,Male,Russia
Russkiy parovoz,1995,Rolan Bykov,Male,Russia
Umirat legko,1999,Polina Kutepova,Female,Russia
Sysknoe byuro 'Feliks',1993,Andrey Sokolov,Male,Russia
"Lyubov, predvestie pechali",1994,Irina Metlitskaya,Female,Russia
Potets,1992,Evgeniy Steblov,Male,Russia
Neustanovlennoe litso,1990,Elena Mayorova,Female,Russia
Muzhskiye otkroveniya,1995,Irina Apeksimova,Female,Russia
"Dve luny, tri solntsa",1998,Vladimir Mashkov,Male,Russia
Muzhchina lyogkogo povedeniya,1994,Valentin Kozlovsky,Male,Russia
"Tot, kto nezhnee",1995,Kseniya Kachalina,Female,Russia
Otrazheniye,1998,Igor Shavlak,Male,Russia
Trofim,1995,Zoya Buryak,Female,Russia
Igra vseryoz,1992,Oleg Fomin,Male,Russia
Privet ot Charli-trubacha,1998,Kseniya Babayeva,Male,Russia
Pomnish zapakh sireni...,1992,Irina Rozanova,Female,Russia
"Polyphemus, Acis and Galatea",1995,Tatyana Chernopyatova,Female,Russia
Golden Bottom,1995,Sergey Makhovikov,Male,Russia
Esli by znat...,1993,Andrey Tashkov,Male,Russia
Ne idet...,1994,Natalya Andreychenko,Female,Russia
Agnes Dei,1994,Igor Sklyar,Male,Russia
Krug obrechyonnykh,1991,Igor Bochkin,Male,Russia
Poyti i ne vernutsya,1992,Yuliya Vysotskaya,Female,Russia
Russkiy biznes,1993,Mikhail Kokshenov,Male,Russia
Noyev kovcheg,1992,Rimma Markova,Female,Russia
Eliksir,1996,Svetlana Svirko,Female,Russia
Patrioticheskaya komediya,1992,Larisa Guzeeva,Female,Russia
"Mne skuchno, bes",1993,Oleg Borisov,Male,Russia
Chyornye berety,1995,Nina Agapova,Female,Russia
White Nights,1992,Anna Matyukhina,Female,Russia
Domovik i kruzhevnitsa,1995,Aleksandr Morozov,Male,Russia
Rytsarskiy zamok,1991,Olga Kabo,Female,Russia
"Vash vykhod, devochki...",1992,Olga Drozdova,Female,Russia
Mirror Reflection,1992,Natalya Baranova,Male,Russia
Kiks,1992,Evdokiya Germanova,Female,Russia
Three Hundred Years After,1994,Nikolay Tonsky,Male,Russia
The Fiery Angel,1993,Sergei Leiferkus,Male,Russia
Grafinya,1992,Lyudmila Chursina,Female,Russia
Strannoye vremya,1997,Elena Mayorova,Female,Russia
Kapitan Pronin: Vnuk mayora Pronina,1992,Vsevolod Abdulov,Male,Russia
Arbitr,1992,Aleksandr Solovyov,Male,Russia
Nikotin,1993,Igor Chernevich,Male,Russia
"S novym godom, Moskva!",1993,Mariya Gangus,Male,Russia
On the Irtysh,1992,Elena Rufanova,Female,Russia
The Jester Balakirev,1993,Aleksey Borzunov,Male,Russia
Strannye muzhchiny Semyonovoy Ekateriny,1993,Natalya Fisson,Female,Russia
Syshchik Peterburgskoy politsii,1991,Pyotr Shcherbakov,Male,Russia
Syn za ottsa...,1995,Vera Alentova,Female,Russia
"Kak zhivyote, karasi?",1992,Nikolai Pastukhov,Male,Russia
